C	Month	Day	Hour	Minute	DOY	TOD	DEC	zm	hc	z0	umean	h	ol	sigmav	ustar	wind_dir	Incident Solar
								2	0.4	0.06	0.244527	3000	-4.82359	0.120598	0.0649335	96.8327	
								2	0.4	0.06	0.259501	3000	3.8382	0.172063	0.0227275	225.302	
								2	0.4	0.06	0.932355	3000	-0.70673	0.176431	0.0761942	108.441	
								2	0.4	0.06	0.152095	3000	-143.995	0.343287	-9999	59.3154	
								2	0.4	0.06	0.29452	3000	-6.58396	0.20073	0.054091	304.09	
								2	0.4	0.06	0.294668	3000	5.40408	0.205816	0.052859	357.894	
								2	0.4	0.06	0.54713	3000	20.9682	0.206797	0.0745905	110.944	
								2	0.4	0.06	0.189487	3000	-0.0572215	0.128604	0.0112183	289.6	
								2	0.4	0.06	0.535479	3000	10.8657	0.163023	0.0389459	139.242	
								2	0.4	0.06	0.402737	3000	12.6191	0.199311	0.0377498	342.837	
								2	0.4	0.06	0.291374	3000	-12.1249	0.131027	0.0520274	182.378	
								2	0.4	0.06	0.612121	3000	-8.12674	0.305685	0.0886826	99.2548	
								2	0.4	0.06	0.274146	3000	-125.321	0.191678	-9999	315.557	
								2	0.4	0.06	0.520997	3000	-41.5116	0.33575	0.107961	92.1282	
								2	0.4	0.06	0.190901	3000	-15.9641	0.429725	-9999	1.39447	
								2	0.4	0.06	0.311481	3000	5.32553	0.378611	0.0582295	34.2307	
								2	0.4	0.06	0.616605	3000	43.1984	0.310439	0.0682777	22.5445	
								2	0.4	0.06	0.676772	3000	-6.38802	0.275087	0.0699538	39.6173	
								2	0.4	0.06	1.1305	3000	-27.7138	0.279927	0.109126	25.3686	
								2	0.4	0.06	0.886174	3000	-41.081	0.207695	0.093604	6.76493	
								2	0.4	0.06	1.02599	3000	27.0392	0.282873	0.0919978	17.0866	
								2	0.4	0.06	0.506372	3000	-183.592	0.287028	0.0859966	74.4941	
								2	0.4	0.06	0.437361	3000	-392.456	0.123366	0.0614945	100.204	
								2	0.4	0.06	0.159091	3000	4.09209	0.191148	0.0400737	13.0252	
								2	0.4	0.06	0.355558	3000	-5.79855	0.164093	0.0516809	320.963	
								2	0.4	0.06	0.328205	3000	-6.81017	0.323315	0.113011	348.948	
								2	0.4	0.06	0.416742	3000	-2.22729	0.304084	0.0930392	191.055	
								2	0.4	0.06	0.855744	3000	-5.55852	0.426945	0.125331	192.197	
								2	0.4	0.06	0.680105	3000	-8.28885	0.334122	0.136102	196.757	
								2	0.4	0.06	0.910768	3000	-4.71882	0.339811	0.124261	216.027	
								2	0.4	0.06	1.23524	3000	-5.33286	0.397621	0.125336	229.445	
								2	0.4	0.06	1.0323	3000	-7.24407	0.495787	0.158595	253.528	
								2	0.4	0.06	0.828094	3000	-6.42594	0.625213	0.146251	241.38	
								2	0.4	0.06	1.06262	3000	-3.50102	0.583756	0.133185	288.216	
								2	0.4	0.06	0.510558	3000	-0.829678	0.725779	0.100926	291.042	
								2	0.4	0.06	0.39649	3000	-11.7036	0.323078	0.185602	186.345	
								2	0.4	0.06	0.39765	3000	-20.0753	0.454021	0.191402	207.343	
								2	0.4	0.06	0.713007	3000	-13.6003	0.293821	0.131626	169.906	
								2	0.4	0.06	1.19085	3000	-17.2892	0.359349	0.0992436	292.357	
								2	0.4	0.06	0.632959	3000	167.157	0.216806	0.156813	294.357	
								2	0.4	0.06	0.112234	3000	1947.07	0.562282	0.170871	84.4153	
								2	0.4	0.06	0.0446364	3000	328.276	0.389282	-9999	227.105	
								2	0.4	0.06	0.18604	3000	266.873	0.945239	-9999	110.601	
								2	0.4	0.06	1.63444	3000	75.0969	0.332455	0.158631	296.863	
								2	0.4	0.06	0.227849	3000	124.231	0.907179	-9999	195.937	
								2	0.4	0.06	0.672754	3000	-7.93006	0.524305	0.0745509	165.056	
								2	0.4	0.06	1.54858	3000	40.2344	0.726165	0.145159	269.104	
								2	0.4	0.06	1.46884	3000	27.8921	0.53029	0.131217	311.138	
								2	0.4	0.06	1.48532	3000	20.277	0.36797	0.120285	306.597	
								2	0.4	0.06	1.17285	3000	17.2254	0.427478	0.095638	325.683	
								2	0.4	0.06	0.565284	3000	90.5176	0.328835	0.121069	289.151	
								2	0.4	0.06	0.525653	3000	-0.971997	0.232385	0.0555379	95.9384	
								2	0.4	0.06	0.21635	3000	-57.8813	0.275616	0.0778337	166.372	
								2	0.4	0.06	0.122812	3000	-33.1039	0.421968	-9999	183.375	
								2	0.4	0.06	0.231376	3000	-25.6275	0.168982	-9999	137.341	
								2	0.4	0.06	0.907534	3000	16.3307	0.227614	0.106299	111.444	
								2	0.4	0.06	0.343494	3000	-35.5222	0.309432	0.0574739	344.913	
								2	0.4	0.06	0.277413	3000	6.44534	0.427166	-9999	268.389	
								2	0.4	0.06	0.408919	3000	-12.6289	0.277148	0.0985155	133.551	
								2	0.4	0.06	0.277968	3000	-53.6885	0.432259	0.106863	86.7477	
								2	0.4	0.06	0.481541	3000	29.6814	0.14048	0.0406406	267.547	
								2	0.4	0.06	0.642368	3000	15.4615	0.308711	0.0949128	191.359	
								2	0.4	0.06	0.228116	3000	8.54007	0.375303	0.0936307	205.882	
								2	0.4	0.06	0.919833	3000	13.547	0.16185	0.0673312	162.81	
								2	0.4	0.06	0.108633	3000	-23.1889	0.185082	-9999	305.441	
								2	0.4	0.06	0.220873	3000	1.62782	0.220709	0.0510125	253.763	
								2	0.4	0.06	0.539939	3000	21.3646	0.229305	0.0547213	197.732	
								2	0.4	0.06	0.656104	3000	18.3612	0.220673	0.0738258	199.698	
								2	0.4	0.06	0.711394	3000	24.678	0.388294	0.112942	220.615	
								2	0.4	0.06	0.453839	3000	160.609	0.344585	0.0991251	238.384	
								2	0.4	0.06	0.302881	3000	-24.1735	0.214931	0.189736	267.656	
								2	0.4	0.06	0.923027	3000	-2.85719	0.239497	0.0671483	280.536	
								2	0.4	0.06	1.31802	3000	-24.1355	0.346642	0.128415	300.554	
								2	0.4	0.06	1.82099	3000	-30.269	0.421867	0.156295	338.069	
								2	0.4	0.06	1.59756	3000	-97.2366	0.623803	0.190196	20.6932	
								2	0.4	0.06	1.7822	3000	-110.524	0.527302	0.295697	42.1833	
								2	0.4	0.06	2.0346	3000	-51.5548	0.792479	0.288027	30.6467	
								2	0.4	0.06	2.26692	3000	-17.1975	0.57304	0.194333	14.8164	
								2	0.4	0.06	2.02831	3000	-15.6906	0.515552	0.209478	4.22926	
								2	0.4	0.06	2.25454	3000	-9.15864	0.63323	0.19909	1.96852	
								2	0.4	0.06	2.2405	3000	-9.61015	0.651643	0.201967	9.56832	
								2	0.4	0.06	2.33539	3000	-10.4711	0.727472	0.216697	348.701	
								2	0.4	0.06	2.46718	3000	-10.0702	0.864994	0.23754	327.715	
								2	0.4	0.06	2.61522	3000	-11.6559	0.810105	0.213866	332.595	
								2	0.4	0.06	2.88196	3000	-20.469	0.762419	0.222981	349.883	
								2	0.4	0.06	2.56803	3000	-37.3791	0.573436	0.210458	349.956	
								2	0.4	0.06	2.77295	3000	-132.557	0.599195	0.258329	9.9711	
								2	0.4	0.06	3.13726	3000	-257.431	0.858305	0.310506	19.9749	
								2	0.4	0.06	3.20024	3000	-255.176	0.636854	0.326887	23.8475	
								2	0.4	0.06	3.46267	3000	4289.24	0.827707	0.291263	16.7633	
								2	0.4	0.06	3.38297	3000	195.624	0.612846	0.266513	8.99869	
								2	0.4	0.06	2.87576	3000	141.017	0.487287	0.23122	5.16792	
								2	0.4	0.06	3.25138	3000	163.536	0.494374	0.23405	0.465477	
								2	0.4	0.06	3.58011	3000	210.607	0.523276	0.252836	358.572	
								2	0.4	0.06	3.2318	3000	166.804	0.514655	0.244542	1.95151	
								2	0.4	0.06	3.29579	3000	191.691	0.549658	0.249629	1.44988	
								2	0.4	0.06	3.31555	3000	196.5	0.593496	0.258876	7.91761	
								2	0.4	0.06	3.08976	3000	138.297	0.535298	0.243334	9.55541	
								2	0.4	0.06	2.82774	3000	121.508	0.462224	0.234923	6.26787	
								2	0.4	0.06	2.29613	3000	80.7229	0.383722	0.203122	10.683	
								2	0.4	0.06	1.68831	3000	22.4358	0.33532	0.102283	1.01512	
								2	0.4	0.06	1.81819	3000	32.5762	0.28638	0.135741	351.292	
								2	0.4	0.06	1.69186	3000	27.205	0.280748	0.128895	346.025	
								2	0.4	0.06	1.78883	3000	26.131	0.242649	0.120697	336.5	
								2	0.4	0.06	1.92936	3000	14.505	0.269736	0.111035	334.011	
								2	0.4	0.06	1.79343	3000	24.5289	0.34068	0.142084	338.48	
								2	0.4	0.06	1.29637	3000	13.1666	0.290118	0.164103	346.5	
								2	0.4	0.06	1.94556	3000	13.7679	0.289682	0.134772	353.049	
								2	0.4	0.06	1.71138	3000	51.8285	0.397655	0.162787	2.60209	
								2	0.4	0.06	1.35528	3000	38.5325	0.25445	0.133556	10.8545	
								2	0.4	0.06	0.570587	3000	8.76567	0.186384	0.0653156	6.25286	
								2	0.4	0.06	0.403743	3000	10.7297	0.327814	0.0390619	289.315	
								2	0.4	0.06	0.496073	3000	1.92405	0.240912	0.0346312	295.617	
								2	0.4	0.06	1.36801	3000	11.4116	0.389536	0.0964456	333.833	
								2	0.4	0.06	1.40787	3000	13.6416	0.299107	0.111774	342.651	
								2	0.4	0.06	2.44794	3000	25.2368	0.425484	0.182163	2.2593	
								2	0.4	0.06	2.02893	3000	12.8404	0.278787	0.126181	2.99203	
								2	0.4	0.06	1.45023	3000	5.45809	0.278742	0.0855848	3.52561	
								2	0.4	0.06	1.52536	3000	9.50139	0.328964	0.110052	13.8461	
								2	0.4	0.06	0.907153	3000	13.6542	0.336062	0.0846583	3.97216	
								2	0.4	0.06	1.60393	3000	-143.653	0.372577	0.146734	354.125	
								2	0.4	0.06	2.98151	3000	-68.909	0.570194	0.246305	9.6842	
								2	0.4	0.06	2.23666	3000	-14.2945	0.565618	0.195171	4.06842	
								2	0.4	0.06	2.74671	3000	-25.9339	0.698033	0.268283	13.6502	
								2	0.4	0.06	3.14123	3000	-29.9733	0.786172	0.307815	16.1639	
								2	0.4	0.06	2.93268	3000	-10.5826	0.695994	0.219976	3.41684	
								2	0.4	0.06	3.52217	3000	-25.3675	0.893212	0.320596	359.628	
								2	0.4	0.06	3.57846	3000	-20.5375	0.847423	0.290264	2.05234	
								2	0.4	0.06	3.78391	3000	-33.6034	0.968791	0.347979	7.43395	
								2	0.4	0.06	3.86873	3000	-20.5767	0.779476	0.288354	2.12691	
								2	0.4	0.06	3.35451	3000	-18.9057	0.795271	0.27677	7.58658	
								2	0.4	0.06	3.69989	3000	-34.956	0.854078	0.340016	7.79777	
								2	0.4	0.06	3.22221	3000	-22.9521	1.02663	0.273146	9.60888	
								2	0.4	0.06	2.28852	3000	-17.0958	0.871137	0.234271	4.77903	
								2	0.4	0.06	1.94998	3000	-8.88646	0.715476	0.172369	344.291	
								2	0.4	0.06	2.48309	3000	-44.2346	0.620115	0.234515	7.04174	
								2	0.4	0.06	2.20015	3000	-459.394	0.503775	0.21168	21.5114	
								2	0.4	0.06	1.04486	3000	35.7451	0.265618	0.102585	27.3883	
								2	0.4	0.06	0.134458	3000	-16.7761	0.366707	-9999	268.9	
								2	0.4	0.06	0.432668	3000	2.46154	0.179338	0.040228	231.697	
								2	0.4	0.06	0.741827	3000	8.26174	0.187083	0.0705944	266.389	
								2	0.4	0.06	1.3219	3000	4.45508	0.215954	0.0745355	264.529	
								2	0.4	0.06	1.21534	3000	6.22629	0.228776	0.0703412	265.613	
								2	0.4	0.06	1.21329	3000	7.41332	0.420469	0.0914254	289.893	
								2	0.4	0.06	1.39014	3000	2.32771	0.270654	0.0637458	313.748	
								2	0.4	0.06	1.24572	3000	0.934811	0.171368	0.0331402	315.07	
								2	0.4	0.06	0.73235	3000	-4.47489	0.373772	0.0804355	78.3101	
								2	0.4	0.06	0.239132	3000	98.1206	0.195056	0.0921917	264.707	
								2	0.4	0.06	1.60852	3000	10.9989	0.374233	0.15125	344.896	
								2	0.4	0.06	1.04384	3000	6.67609	0.445635	0.0987826	20.9132	
								2	0.4	0.06	0.946269	3000	0.618418	0.206171	0.0367428	326.365	
								2	0.4	0.06	1.92513	3000	15.3707	0.389799	0.153761	307.741	
								2	0.4	0.06	1.3282	3000	19.3955	0.5806	0.106508	6.68069	
								2	0.4	0.06	1.50305	3000	39.7283	0.387967	0.158793	24.9582	
								2	0.4	0.06	1.51346	3000	63.2652	0.619442	0.271865	54.7425	
								2	0.4	0.06	1.21719	3000	-3409.93	0.412228	0.233527	86.3956	
								2	0.4	0.06	0.945113	3000	117.098	0.31628	0.187219	78.7352	
								2	0.4	0.06	0.822027	3000	88.5764	0.570997	0.192403	29.2766	
								2	0.4	0.06	0.789822	3000	-429.386	0.344914	0.0901332	36.3648	
								2	0.4	0.06	0.467141	3000	-15.4705	0.300902	0.0883888	70.7951	
								2	0.4	0.06	0.512212	3000	-121.972	0.304395	0.0996287	86.2819	
								2	0.4	0.06	0.394419	3000	123.816	0.531701	0.119904	55.5938	
								2	0.4	0.06	0.26759	3000	-15.1801	0.339475	0.0454029	68.7779	
								2	0.4	0.06	0.42125	3000	-15.6125	0.231376	0.125199	350.226	
								2	0.4	0.06	0.800621	3000	-10.2677	0.27144	0.0755497	4.47671	
								2	0.4	0.06	0.711621	3000	147.421	0.287017	0.0785126	17.1576	
								2	0.4	0.06	0.736988	3000	-10.5578	0.236779	0.0826686	288.592	
								2	0.4	0.06	0.635622	3000	-10.1891	0.353745	0.0902127	351.441	
								2	0.4	0.06	0.879357	3000	-17.9796	0.32059	0.134192	30.8713	
								2	0.4	0.06	1.11278	3000	83.2329	0.429282	0.223778	59.139	
								2	0.4	0.06	0.735244	3000	-7.49368	0.418954	0.17194	40.7449	
								2	0.4	0.06	0.455819	3000	-1.37984	0.335213	0.0964925	23.6708	
								2	0.4	0.06	0.520825	3000	-3.66325	0.521478	0.128778	252.222	
								2	0.4	0.06	0.680703	3000	-1.1643	0.503846	0.0980244	226.816	
								2	0.4	0.06	0.859505	3000	-2.59106	0.462028	0.134106	254.709	
								2	0.4	0.06	1.09364	3000	-5.57188	0.546549	0.176062	324.902	
								2	0.4	0.06	1.45405	3000	-0.882608	0.694925	0.0910423	321.852	
								2	0.4	0.06	1.41251	3000	-3.21675	0.580753	0.144088	315.462	
								2	0.4	0.06	0.739775	3000	-9.18801	0.762521	0.217694	10.7437	
								2	0.4	0.06	0.523183	3000	-6.77001	0.666184	-9999	10.9902	
								2	0.4	0.06	0.692149	3000	-3.06426	0.519137	0.147296	25.8499	
								2	0.4	0.06	1.06216	3000	-3.00305	0.639192	0.133299	1.39445	
								2	0.4	0.06	1.41949	3000	-6.26215	0.626335	0.142826	342.348	
								2	0.4	0.06	1.51973	3000	-13.3649	0.446417	0.159567	347.794	
								2	0.4	0.06	1.51535	3000	-19.1043	0.295722	0.109099	354.985	
								2	0.4	0.06	1.45358	3000	10.4078	0.159189	0.07557	356.579	
								2	0.4	0.06	0.95811	3000	3.6491	0.141682	0.0278386	355.534	
								2	0.4	0.06	0.307175	3000	0.73476	0.181213	0.0243935	312.577	
								2	0.4	0.06	0.304129	3000	2.37735	0.142209	0.0329151	197.88	
								2	0.4	0.06	0.219783	3000	-2.82445	0.160069	0.0316458	274.06	
								2	0.4	0.06	0.0893545	3000	-7.37425	0.335167	-9999	73.5594	
								2	0.4	0.06	0.455282	3000	-6.35393	0.150275	0.0384384	205.414	
								2	0.4	0.06	0.473763	3000	1.05568	0.125768	0.0390149	220.387	
								2	0.4	0.06	0.479035	3000	1.57745	0.216224	0.0314081	271.248	
								2	0.4	0.06	0.640073	3000	5.27836	0.325367	0.0614304	273.844	
								2	0.4	0.06	0.231995	3000	2.51093	0.170661	0.0342547	268.206	
								2	0.4	0.06	0.215014	3000	5.80022	0.331506	0.0380035	224.095	
								2	0.4	0.06	0.162231	3000	4.23638	0.0682807	-9999	126.772	
								2	0.4	0.06	0.105022	3000	-1.51991	0.0939489	0.0199742	297.422	
								2	0.4	0.06	0.298592	3000	0.749937	0.119121	0.0253991	119.009	
								2	0.4	0.06	0.57123	3000	5.46539	0.185776	0.0471329	101.776	
								2	0.4	0.06	0.532179	3000	6.72586	0.126881	0.0587139	81.1428	
								2	0.4	0.06	0.552543	3000	227.121	0.171384	0.0645524	103.184	
								2	0.4	0.06	0.397755	3000	-395.098	0.134643	0.0564296	79.2147	
								2	0.4	0.06	0.523477	3000	238.894	0.176352	0.0966057	94.4415	
								2	0.4	0.06	0.457005	3000	-28.6694	0.247887	0.0924344	90.2263	
								2	0.4	0.06	0.572432	3000	-22.3783	0.205874	0.111094	102.086	
								2	0.4	0.06	0.356574	3000	-22.6444	0.307986	0.0828694	94.9413	
								2	0.4	0.06	0.574339	3000	-24.1383	0.297174	0.105515	54.4286	
								2	0.4	0.06	0.665133	3000	-31.4904	0.252987	0.139315	62.1159	
								2	0.4	0.06	0.837049	3000	-65.0162	0.318418	0.147838	54.5322	
								2	0.4	0.06	0.726889	3000	-915.078	0.286159	0.141803	68.8685	
								2	0.4	0.06	0.640917	3000	-40.6037	0.214536	0.131748	84.7023	
								2	0.4	0.06	0.438872	3000	-11.3671	0.184187	0.0795205	80.0577	
								2	0.4	0.06	0.437956	3000	-19.0629	0.168641	0.0764723	68.5085	
								2	0.4	0.06	0.810423	3000	-9.99069	0.248861	0.0898405	21.845	
								2	0.4	0.06	0.621077	3000	-6.21655	0.236575	0.0915466	35.5349	
								2	0.4	0.06	0.652031	3000	-4.63136	0.332092	0.113485	31.7812	
								2	0.4	0.06	0.487926	3000	-7.90625	0.353263	0.143	64.1742	
								2	0.4	0.06	0.487073	3000	-1.39815	0.261921	0.0808639	64.934	
								2	0.4	0.06	0.703161	3000	-3.88005	0.377045	0.130555	63.5744	
								2	0.4	0.06	0.622074	3000	-1.94701	0.325106	0.11701	66.0597	
								2	0.4	0.06	0.923105	3000	-12.3164	0.486276	0.215613	100.145	
								2	0.4	0.06	0.658188	3000	-6.29759	0.403628	0.1974	153.542	
								2	0.4	0.06	0.63706	3000	-6.44609	0.494801	0.185593	153.147	
								2	0.4	0.06	1.43545	3000	-24.2854	0.511809	0.262711	133.661	
								2	0.4	0.06	1.19685	3000	-20.6567	0.507805	0.271371	143.059	
								2	0.4	0.06	0.174732	3000	-12.7191	0.504892	-9999	190.708	
								2	0.4	0.06	0.107426	3000	-19.9232	0.54117	-9999	278.26	
								2	0.4	0.06	0.359639	3000	-13.8472	0.439978	-9999	122.934	
								2	0.4	0.06	0.265687	3000	-3.62577	0.508174	0.112161	21.4111	
								2	0.4	0.06	0.572453	3000	-13.1588	0.449993	0.160414	100.531	
								2	0.4	0.06	0.376884	3000	-10.6204	0.281635	0.0989862	73.1379	
								2	0.4	0.06	0.652298	3000	13.6197	0.131623	0.0438436	357.948	
								2	0.4	0.06	1.42305	3000	6.75548	0.247838	0.088647	17.8829	
								2	0.4	0.06	0.747506	3000	1.8714	0.235767	0.0557576	52.0939	
								2	0.4	0.06	0.474051	3000	1.54141	0.212673	0.0477224	115.16	
								2	0.4	0.06	0.269733	3000	0.363846	0.179514	0.0203245	172.617	
								2	0.4	0.06	0.311022	3000	78.6234	0.341243	-9999	35.0321	
								2	0.4	0.06	0.310228	3000	-13.9481	0.25696	0.0537073	67.2007	
								2	0.4	0.06	0.513388	3000	3.92496	0.192763	0.0409451	129.706	
								2	0.4	0.06	0.175094	3000	-11.0526	0.275245	0.123656	136.254	
								2	0.4	0.06	1.17575	3000	-34.2403	0.531686	0.0869907	300.79	
								2	0.4	0.06	0.630773	3000	219.23	0.469089	0.138542	209.078	
								2	0.4	0.06	0.533458	3000	2.3146	0.249793	0.071302	172.714	
								2	0.4	0.06	0.676191	3000	-63.0286	0.250107	0.217061	322.185	
								2	0.4	0.06	0.557967	3000	-15.433	0.189407	0.0949352	106.271	
								2	0.4	0.06	0.654975	3000	-7.12317	0.18587	0.0911927	82.1218	
								2	0.4	0.06	0.71914	3000	-25.06	0.241808	0.123189	91.7608	
								2	0.4	0.06	0.713921	3000	-33.9155	0.320312	0.125243	87.9743	
								2	0.4	0.06	0.334436	3000	-64.0427	0.183853	0.126592	138.809	
								2	0.4	0.06	0.800344	3000	-36.8471	0.319228	0.166556	129.39	
								2	0.4	0.06	0.739097	3000	-39.525	0.235363	0.135069	138.872	
								2	0.4	0.06	1.0098	3000	-88.7954	0.302186	0.181134	149.788	
								2	0.4	0.06	0.821769	3000	-62.188	0.271112	0.128467	164.991	
								2	0.4	0.06	0.873066	3000	-17.2273	0.255949	0.0956235	177.311	
								2	0.4	0.06	0.544444	3000	-8.43618	0.340599	0.106639	193.963	
								2	0.4	0.06	1.26978	3000	-26.0049	0.304923	0.116113	248.201	
								2	0.4	0.06	1.29325	3000	487.75	0.890444	0.279193	214.673	
								2	0.4	0.06	1.63371	3000	-63.0939	0.344585	0.189464	165.814	
								2	0.4	0.06	1.07172	3000	-36.4512	0.461243	0.160293	173.019	
								2	0.4	0.06	0.977239	3000	-15.1292	0.336666	0.11954	215.427	
								2	0.4	0.06	1.26497	3000	-47.7861	0.34941	0.160536	201.501	
								2	0.4	0.06	1.73716	3000	-40.5091	0.346057	0.18621	183.967	
								2	0.4	0.06	1.34855	3000	-36.2236	0.465386	0.171747	155.533	
								2	0.4	0.06	1.22781	3000	-74.4502	0.42759	0.216865	113.5	
								2	0.4	0.06	1.0118	3000	-54.252	0.441116	0.22997	132.622	
								2	0.4	0.06	0.910604	3000	-0.581881	0.321709	0.0571669	8.00038	
								2	0.4	0.06	1.32745	3000	-6.51675	0.42429	0.126696	351.568	
								2	0.4	0.06	3.772	3000	-20.8591	0.611977	0.185826	340.258	
								2	0.4	0.06	4.12062	3000	-81.3283	0.95311	0.251949	342.803	
								2	0.4	0.06	3.78195	3000	-827.145	1.01676	0.251363	350.071	
								2	0.4	0.06	4.51546	3000	-62.3784	0.837801	0.240384	349.835	
								2	0.4	0.06	5.17221	3000	-79.8328	0.807971	0.255139	356.337	
								2	0.4	0.06	4.38484	3000	-64.9371	0.705647	0.233638	359.81	
								2	0.4	0.06	4.60529	3000	-106.384	0.874121	0.254958	358.644	
								2	0.4	0.06	4.61829	3000	-200.088	0.822983	0.248312	357.037	
								2	0.4	0.06	4.31979	3000	-62.6986	0.768203	0.252024	5.42847	
								2	0.4	0.06	3.86572	3000	-119.341	0.823546	0.284963	14.8138	
								2	0.4	0.06	3.95625	3000	-581.62	0.666612	0.315723	14.739	
								2	0.4	0.06	4.1398	3000	584.269	0.700306	0.309156	14.9071	
								2	0.4	0.06	2.62567	3000	42.7637	0.423636	0.199466	13.9916	
								2	0.4	0.06	1.73341	3000	35.793	0.726818	0.185759	4.12216	
								2	0.4	0.06	1.44476	3000	6.86046	0.756806	0.0852466	297.973	
								2	0.4	0.06	1.96156	3000	21.6241	0.327382	0.116358	277.143	
								2	0.4	0.06	1.82086	3000	14.1367	0.211403	0.0918379	285.826	
								2	0.4	0.06	1.81879	3000	23.8847	0.316146	0.0946479	304.288	
								2	0.4	0.06	2.49769	3000	17.4864	0.314715	0.1252	312.201	
								2	0.4	0.06	2.43364	3000	28.5836	0.237249	0.126097	309.626	
								2	0.4	0.06	3.37239	3000	51.7319	0.621422	0.259613	332.585	
								2	0.4	0.06	4.10364	3000	33.5714	0.611697	0.23847	338.151	
								2	0.4	0.06	4.40093	3000	33.0265	0.438662	0.204183	347.645	
								2	0.4	0.06	3.66784	3000	27.8064	0.333891	0.162218	348.471	
								2	0.4	0.06	3.55223	3000	23.6794	0.399268	0.154874	351.793	
								2	0.4	0.06	3.13787	3000	22.53	0.365579	0.134587	347.913	
								2	0.4	0.06	4.77185	3000	74.2677	0.62361	0.257167	341.722	
								2	0.4	0.06	6.81972	3000	90.2308	0.850129	0.323607	0.0968635	
								2	0.4	0.06	6.33856	3000	89.4087	0.74874	0.324552	2.60111	
								2	0.4	0.06	5.86875	3000	82.7225	0.837526	0.363443	8.43238	
								2	0.4	0.06	6.70701	3000	119.58	0.906463	0.427327	9.69037	
								2	0.4	0.06	7.44293	3000	191.856	1.10117	0.537367	12.0487	
								2	0.4	0.06	8.05166	3000	178.315	1.12255	0.491813	7.36689	
								2	0.4	0.06	7.59087	3000	184.37	1.16496	0.530484	11.5666	
								2	0.4	0.06	5.45798	3000	110.252	0.795644	0.406662	19.058	
								2	0.4	0.06	5.00671	3000	89.8576	0.774649	0.376099	16.738	
								2	0.4	0.06	3.71245	3000	61.1221	0.623385	0.315167	19.6939	
								2	0.4	0.06	4.8972	3000	78.3297	0.771082	0.348101	14.5189	
								2	0.4	0.06	5.10458	3000	39.9595	0.576454	0.230202	355.98	
								2	0.4	0.06	4.38404	3000	30.2396	0.463216	0.190403	355.02	
								2	0.4	0.06	4.26629	3000	25.0524	0.453858	0.177756	355.704	
								2	0.4	0.06	2.42848	3000	10.9752	0.241099	0.105289	359.583	
								2	0.4	0.06	1.36367	3000	10.4571	0.42364	0.112384	14.3353	
								2	0.4	0.06	0.646023	3000	-28.9612	0.45822	0.109941	54.8328	
								2	0.4	0.06	0.870206	3000	-172.391	0.391144	0.18343	58.1693	
								2	0.4	0.06	1.18128	3000	-34.3022	0.428629	0.235857	64.0284	
								2	0.4	0.06	1.20233	3000	-13.0532	0.580253	0.182489	39.8919	
								2	0.4	0.06	3.69543	3000	-177.962	0.886046	0.325848	15.2466	
								2	0.4	0.06	5.13035	3000	-277	1.02805	0.377444	13.8881	
								2	0.4	0.06	3.99875	3000	-99.5979	0.975688	0.391749	28.0299	
								2	0.4	0.06	4.60495	3000	-94.6051	0.963784	0.397466	21.5209	
								2	0.4	0.06	4.32467	3000	-159.208	0.94254	0.470064	33.3502	
								2	0.4	0.06	2.29089	3000	-34.7295	0.924333	0.325506	40.8107	
								2	0.4	0.06	3.55282	3000	-50.4952	1.00481	0.303501	24.8951	
								2	0.4	0.06	4.02582	3000	-81.2752	1.10712	0.322099	17.9394	
								2	0.4	0.06	4.41898	3000	-180.158	1.04427	0.32163	13.131	
								2	0.4	0.06	4.34869	3000	-307.624	0.925774	0.288385	12.1451	
								2	0.4	0.06	3.3226	3000	-150.343	0.70556	0.314367	26.9489	
								2	0.4	0.06	2.7302	3000	-1042.6	0.620892	0.299102	30.4574	
								2	0.4	0.06	1.53659	3000	-61.5229	0.73335	0.196798	43.9488	
								2	0.4	0.06	0.987416	3000	8.88319	0.281796	0.148769	124.016	
								2	0.4	0.06	0.902516	3000	0.659641	0.208325	0.0650622	124.291	
								2	0.4	0.06	1.02644	3000	7.48206	0.255222	0.132416	120.499	
								2	0.4	0.06	0.611194	3000	4.71064	0.308299	0.0935668	96.7878	
								2	0.4	0.06	0.619823	3000	7.14747	0.370895	0.111836	120.278	
								2	0.4	0.06	0.280005	3000	5.08972	0.282002	0.0661236	161.516	
								2	0.4	0.06	0.406817	3000	10.2581	0.366058	0.101332	99.6197	
								2	0.4	0.06	0.427762	3000	-60.9561	0.266182	0.07214	106.9	
								2	0.4	0.06	0.220085	3000	-19.1338	0.318228	-9999	349.339	
								2	0.4	0.06	0.716994	3000	-4.60917	0.236545	0.0952576	102.879	
								2	0.4	0.06	0.582531	3000	4.97014	0.139442	0.0761875	109.093	
								2	0.4	0.06	0.602939	3000	3.31881	0.131971	0.0670641	117.885	
								2	0.4	0.06	0.632178	3000	3.30369	0.159341	0.074716	106.495	
								2	0.4	0.06	0.417083	3000	6.6286	0.151105	0.0527944	134.502	
								2	0.4	0.06	0.396312	3000	11.2089	0.202465	0.0909679	11.3153	
								2	0.4	0.06	0.524465	3000	-93.8333	0.425654	0.105739	69.4741	
								2	0.4	0.06	0.668097	3000	-442.55	0.187568	0.10417	100.61	
								2	0.4	0.06	0.918873	3000	-70.3042	0.257198	0.163968	95.9654	
								2	0.4	0.06	0.618031	3000	262.107	0.275364	0.141147	79.8033	
